COD_MUNICIPIO,NOME_MUNICIPIO,MEDIA_SOMA_NOTA_CH,MEDIA_SOMA_NOTA_CN,MEDIA_SOMA_NOTA_LC,MEDIA_SOMA_NOTA_MT,MEDIA_SOMA_INSE_VALOR_ABSOLUTO
1100015,Alta Floresta D'Oeste,526.2,493.5,550.7,609.6,4.68
1100023,Ariquemes,556.11,494.32,565.14,558.7,4.71
1100049,Cacoal,541.48,502.74,545.65,578.64,4.74
1100098,Espigão D'Oeste,560.52,515.45,555.78,635.35,4.67
1100106,Guajará-Mirim,527.17,487.23,521.0,509.07,4.65
1100114,Jaru,406.4,417.07,483.73,496.33,4.63
1100122,Ji-Paraná,561.47,539.07,562.91,595.24,4.77
1100155,Ouro Preto do Oeste,543.83,480.8,536.77,564.17,4.72
1100189,Pimenta Bueno,485.8,567.4,484.4,636.4,4.82
1100205,Porto Velho,568.19,537.31,564.46,608.13,4.79
1100254,Presidente Médici,557.0,414.9,529.1,511.3,4.65
1100288,Rolim de Moura,524.9,491.78,518.75,569.13,4.8
1100304,Vilhena,549.79,513.79,551.3,613.66,4.92
1100700,Campo Novo de Rondônia,481.1,501.0,481.9,430.1,4.66
1100924,Chupinguaia,398.5,382.9,460.3,400.7,4.64
1101203,Ministro Andreazza,440.5,534.8,512.2,560.5,4.62
1101302,Mirante da Serra,605.9,639.5,640.7,697.5,4.54
1200013,Acrelândia,,,,,4.49
1200104,Brasiléia,427.2,,532.7,,4.53
1200203,Cruzeiro do Sul,529.37,500.64,537.99,554.32,4.23
1200302,Feijó,476.2,446.3,354.8,415.8,4.02
1200401,Rio Branco,566.98,535.58,560.8,597.48,4.61
1200427,Rodrigues Alves,391.4,459.7,424.4,457.5,4.01
1200450,Senador Guiomard,513.5,477.6,502.3,648.0,4.37
1200500,Sena Madureira,451.8,410.3,534.9,550.5,4.31
1200609,Tarauacá,509.0,473.15,513.8,391.8,4.12
1200708,Xapuri,413.3,417.1,398.7,435.6,4.28
1300839,Caapiranga,477.9,500.8,561.3,640.4,4.06
1301100,Careiro,464.15,418.2,491.5,490.45,4.17
1301704,Humaitá,571.03,553.57,542.1,509.97,4.22
1301902,Itacoatiara,513.01,474.57,534.33,544.64,4.21
1302603,Manaus,561.44,531.28,567.47,601.96,4.73
1303403,Parintins,464.57,470.43,538.87,532.6,4.15
1303502,Pauini,,,,,4.17
1303536,Presidente Figueiredo,423.3,386.5,481.6,439.3,4.52
1303569,Rio Preto da Eva,521.43,509.53,551.13,500.22,4.38
1400100,Boa Vista,567.59,529.43,562.16,602.38,4.81
1500107,Abaetetuba,545.16,517.4,546.0,550.36,4.04
1500404,Alenquer,390.8,450.85,455.65,553.3,3.89
1500503,Almeirim,549.83,527.93,567.1,585.63,4.15
1500602,Altamira,526.26,514.2,529.45,566.2,4.5
1500701,Anajás,340.3,350.9,428.3,433.2,3.65
1500800,Ananindeua,555.64,527.9,551.63,577.41,4.39
1501253,Bannach,454.5,,372.8,,4.34
1501303,Barcarena,536.19,519.05,533.94,514.36,4.26
1501402,Belém,572.76,540.45,564.35,601.24,4.39
1501501,Benevides,548.91,514.96,552.52,567.99,4.18
1501709,Bragança,564.44,509.66,550.65,602.31,3.83
1501808,Breves,466.5,450.3,481.63,532.83,3.89
1502103,Cametá,528.78,513.17,536.84,574.97,3.84
1502152,Canaã dos Carajás,543.69,529.9,551.17,581.38,4.52
1502202,Capanema,536.38,499.85,535.32,516.69,4.04
1502400,Castanhal,543.99,523.64,539.68,565.74,4.23
1502608,Colares,460.2,469.25,489.25,543.75,3.79
1502707,Conceição do Araguaia,519.26,474.29,528.33,539.23,4.3
1502939,Dom Eliseu,458.8,452.02,478.32,507.72,4.25
1502954,Eldorado do Carajás,456.0,466.1,516.1,503.1,4.2
1503093,Goianésia do Pará,441.8,392.3,545.7,401.9,4.19
1503200,Igarapé-Açu,547.19,509.1,530.93,544.3,3.95
1503507,Irituia,360.0,360.7,359.1,416.8,3.94
1503606,Itaituba,579.67,549.2,564.43,647.24,4.36
1503804,Jacundá,541.27,521.25,552.89,559.02,4.12
1503903,Juruti,598.07,550.7,596.77,714.53,3.78
1504059,Mãe do Rio,500.34,538.13,513.92,553.1,4.03
1504208,Marabá,567.11,539.52,562.33,608.47,4.33
1504422,Marituba,511.62,493.02,511.65,520.25,4.25
1504455,Medicilândia,422.1,382.7,409.2,492.1,4.18
1504604,Mocajuba,533.71,499.09,531.01,526.47,3.96
1504703,Moju,521.3,493.0,516.1,507.9,3.91
1504802,Monte Alegre,385.8,423.8,491.1,469.8,3.96
1505031,Novo Progresso,476.3,466.37,499.98,560.2,4.61
1505064,Novo Repartimento,560.96,517.6,552.34,600.88,4.17
1505205,Oeiras do Pará,370.8,509.0,495.95,366.7,3.61
1505304,Oriximiná,556.68,520.28,560.45,590.53,3.88
1505437,Ourilândia do Norte,583.3,514.2,546.8,510.1,4.4
1505486,Pacajá,396.3,440.9,481.8,433.8,4.19
1505502,Paragominas,536.3,503.32,539.52,558.85,4.29
1505536,Parauapebas,552.17,533.2,567.95,594.41,4.48
1506138,Redenção,535.89,506.49,548.38,555.85,4.44
1506161,Rio Maria,361.1,470.9,537.8,484.3,4.36
1506187,Rondon do Pará,602.62,530.6,554.8,598.16,4.35
1506203,Salinópolis,524.95,502.55,597.75,620.8,3.87
1506302,Salvaterra,447.4,405.5,465.1,395.1,4.13
1506500,Santa Izabel do Pará,543.08,500.4,535.07,562.65,4.09
1506708,Santana do Araguaia,,,,,4.31
1506807,Santarém,567.07,532.97,564.69,607.83,4.09
1507003,Santo Antônio do Tauá,543.7,537.81,531.54,540.93,4.03
1507300,São Félix do Xingu,451.9,484.55,488.9,589.35,4.29
1507607,São Miguel do Guamá,552.24,526.69,551.07,603.51,3.88
1507755,Sapucaia,430.5,404.4,390.9,430.4,4.29
1507904,Soure,476.1,442.7,524.0,408.6,4.07
1507953,Tailândia,504.75,488.27,536.83,565.89,4.08
1508084,Tucumã,558.2,445.3,567.0,581.0,4.43
1508100,Tucuruí,515.85,496.5,537.3,536.12,4.33
1508126,Ulianópolis,442.5,424.9,477.3,439.9,4.23
1508159,Uruará,491.56,474.82,502.16,473.96,4.24
1508209,Vigia,471.8,371.0,526.0,443.8,4.05
1508357,Vitória do Xingu,473.9,413.0,508.6,440.5,4.27
1508407,Xinguara,521.56,457.8,522.56,532.06,4.35
1600055,Serra do Navio,428.85,456.1,453.35,433.5,4.44
1600279,Laranjal do Jari,397.88,448.55,463.97,423.65,4.36
1600303,Macapá,559.71,512.88,564.51,565.85,4.63
1600600,Santana,532.43,493.4,527.87,542.41,4.52
1702109,Araguaína,555.84,535.74,556.45,610.63,4.65
1702158,Araguanã,588.7,424.3,570.7,569.8,4.29
1702208,Araguatins,437.9,472.7,501.2,430.0,4.26
1702406,Arraias,471.5,499.4,513.7,411.8,4.41
1702554,Augustinópolis,,,,,4.38
1705508,Colinas do Tocantins,582.4,540.11,571.49,591.82,4.52
1708205,Formoso do Araguaia,495.18,483.73,495.55,527.83,4.54
1709302,Guaraí,401.95,473.8,487.3,545.75,4.67
1709500,Gurupi,539.8,509.26,542.1,590.64,4.79
1712009,Lajeado,416.2,475.5,506.1,538.9,4.58
1716109,Paraíso do Tocantins,540.69,545.11,549.38,626.87,4.68
1718204,Porto Nacional,509.01,477.01,526.72,575.57,4.63
1720259,São Salvador do Tocantins,433.37,426.78,448.13,471.42,4.24
1721000,Palmas,596.49,580.9,589.85,671.18,4.91
2100055,Açailândia,490.13,466.42,512.39,487.62,4.39
2100204,Alcântara,483.0,461.8,461.95,439.55,3.86
2100550,Amapá do Maranhão,581.8,531.1,601.8,694.2,3.86
2100600,Amarante do Maranhão,462.0,412.9,498.2,642.0,3.99
2100808,Anapurus,499.85,412.55,516.63,546.38,3.71
2101004,Arari,505.08,514.64,542.45,502.84,4.07
2101202,Bacabal,536.28,487.85,538.13,548.5,4.05
2101251,Bacabeira,474.3,437.7,535.3,510.0,4.1
2101400,Balsas,556.26,511.64,552.82,594.6,4.29
2101509,Barão de Grajaú,402.2,504.8,351.6,465.9,4.0
2101608,Barra do Corda,428.42,412.24,509.8,452.6,4.13
2101707,Barreirinhas,494.7,559.9,579.9,557.0,3.8
2102036,Bom Jesus das Selvas,439.6,431.5,437.9,365.7,4.07
2102101,Brejo,499.04,468.76,521.59,523.9,3.74
2102200,Buriti,587.93,576.03,577.93,715.23,3.73
2102309,Buriti Bravo,531.87,458.27,548.87,487.0,3.96
2102325,Buriticupu,469.3,454.3,487.0,425.4,4.07
2102408,Cajapió,488.5,473.7,555.6,617.6,3.86
2103000,Caxias,528.63,519.3,536.44,579.32,4.17
2103208,Chapadinha,494.73,473.06,507.05,523.13,3.76
2103307,Codó,519.67,469.31,515.03,521.88,3.84
2103406,Coelho Neto,540.75,522.89,553.99,598.77,3.76
2103505,Colinas,493.73,487.2,539.82,544.52,3.97
2103604,Coroatá,528.59,507.58,530.65,553.03,3.73
2103752,Davinópolis,556.2,443.2,507.1,570.4,4.2
2103802,Dom Pedro,584.02,548.52,577.19,653.13,4.05
2104800,Grajaú,488.3,403.15,466.75,480.4,4.12
2105302,Imperatriz,553.38,531.5,552.03,612.4,4.56
2105401,Itapecuru Mirim,465.4,442.02,487.9,590.27,3.81
2105427,Itinga do Maranhão,566.0,592.1,504.6,489.7,4.31
2105476,Jenipapo dos Vieiras,,,,,4.0
2105708,Lago da Pedra,545.01,494.23,538.81,555.96,4.06
2105807,Lago do Junco,499.76,465.41,482.98,478.83,3.85
2106003,Lima Campos,502.7,399.7,519.2,630.8,4.0
2106326,Maracaçumé,577.5,546.4,556.5,510.8,4.15
2106607,Matões,546.6,485.6,469.9,486.5,3.65
2106706,Mirador,446.55,443.5,499.5,381.35,3.89
2106805,Mirinzal,403.9,392.1,493.2,409.9,3.93
2107100,Morros,424.27,462.47,537.7,453.3,3.66
2107407,Olho d'Água das Cunhãs,,,,,4.1
2107506,Paço do Lumiar,550.67,493.56,526.98,549.2,4.29
2108207,Pedreiras,551.05,527.55,550.85,604.91,4.14
2108454,Peritoró,450.0,354.35,462.25,512.2,3.8
2108504,Pindaré-Mirim,504.9,445.2,498.4,373.2,3.99
2108603,Pinheiro,547.96,511.58,543.89,558.86,3.91
2108702,Pio XII,528.7,436.8,556.2,644.0,3.97
2109007,Porto Franco,603.13,529.58,567.98,571.53,4.37
2109106,Presidente Dutra,518.73,499.25,537.16,505.43,4.27
2109452,Raposa,510.8,475.5,534.5,598.9,4.16
2109908,Santa Inês,536.74,495.84,531.22,540.68,4.19
2110104,Santa Quitéria do Maranhão,411.4,388.5,391.1,526.4,3.74
2110500,São Bento,436.6,348.1,447.6,431.9,3.84
2110609,São Bernardo,367.77,497.9,477.27,473.5,3.75
2110708,São Domingos do Maranhão,476.37,506.03,540.8,607.82,4.12
2110856,São Francisco do Brejão,,,,,4.22
2111078,São João do Soter,,,,,3.87
2111201,São José de Ribamar,556.66,516.1,561.92,599.37,4.31
2111300,São Luís,572.97,534.62,568.49,610.52,4.42
2111508,São Mateus do Maranhão,470.36,441.31,492.98,476.65,4.0
2111607,São Raimundo das Mangabeiras,467.05,409.95,482.5,400.9,4.19
2112209,Timon,481.35,474.46,512.15,495.99,4.18
2112308,Tuntum,428.4,,442.2,,4.03
2112407,Turiaçu,347.8,412.2,439.5,464.0,3.7
2112506,Tutóia,565.17,513.58,537.18,627.1,3.74
2112605,Urbano Santos,492.9,434.43,486.77,493.73,3.73
2112704,Vargem Grande,554.4,495.8,555.1,574.5,3.74
2112803,Viana,486.1,442.1,509.7,390.0,4.04
2112902,Vitória do Mearim,385.8,402.7,548.3,435.8,3.94
2114007,Zé Doca,471.85,422.03,515.33,506.18,4.13
2200202,Água Branca,502.49,488.59,515.78,550.92,4.27
2200400,Altos,500.28,490.9,513.22,521.86,4.08
2201200,Barras,583.5,516.96,562.17,582.27,3.71
2201408,Barro Duro,413.5,409.5,471.1,448.2,4.22
2201507,Batalha,514.91,500.86,513.43,574.99,3.9
2201903,Bom Jesus,500.92,479.65,524.84,472.58,4.45
2202208,Campo Maior,578.08,539.94,567.14,638.89,4.05
2202307,Canto do Buriti,,,,,4.08
2202406,Capitão de Campos,577.0,509.0,560.5,516.0,3.89
2202604,Castelo do Piauí,514.1,421.9,526.1,522.0,4.04
2202703,Cocal,502.3,482.9,558.2,419.2,3.81
2202711,Cocal de Telha,470.4,484.2,471.1,560.4,3.88
2202778,Colônia do Piauí,473.5,393.8,433.0,368.4,4.13
2202901,Corrente,465.76,434.57,506.0,494.67,4.12
2203701,Esperantina,487.68,467.41,511.28,487.04,3.98
2203909,Floriano,568.93,527.75,555.69,601.85,4.18
2204501,Guadalupe,408.5,408.5,520.3,467.1,4.3
2204709,Inhuma,506.75,485.77,529.75,540.39,4.21
2204808,Ipiranga do Piauí,,,,,4.27
2205003,Itainópolis,501.8,440.3,532.9,534.3,4.13
2205151,Jacobina do Piauí,388.6,414.2,470.2,539.8,4.24
2205409,Joaquim Pires,388.7,371.1,461.3,482.1,3.67
2205573,Lagoa de São Francisco,446.2,354.0,481.9,405.8,3.95
2205706,Luís Correia,539.9,359.3,472.5,537.5,3.93
2205904,Manoel Emídio,449.6,509.5,489.2,367.0,4.42
2207009,Oeiras,577.99,556.93,580.93,682.06,4.03
2207108,Olho D'Água do Piauí,395.3,464.5,506.4,532.9,4.1
2207702,Parnaíba,543.21,519.63,552.77,579.27,4.19
2207900,Pedro II,484.56,472.55,505.33,510.7,3.98
2208007,Picos,569.67,534.7,565.51,616.75,4.34
2208106,Pimenteiras,402.1,383.2,374.0,383.9,4.15
2208304,Piracuruca,516.73,491.17,539.67,583.9,3.81
2208403,Piripiri,529.33,517.81,555.3,580.98,4.15
2210003,São João do Piauí,499.62,460.02,538.08,498.77,4.12
2210607,São Raimundo Nonato,550.22,498.13,544.37,550.29,4.19
2210805,Simplício Mendes,,,,,4.06
2211001,Teresina,580.77,558.91,575.11,651.5,4.4
2211100,União,528.21,492.59,539.33,530.28,3.8
2211209,Uruçuí,398.2,462.2,458.2,462.2,4.44
2211308,Valença do Piauí,515.0,391.1,545.3,432.9,4.35
2300200,Acaraú,536.7,498.7,549.58,543.02,3.98
2300309,Acopiara,544.9,582.9,524.0,569.0,4.16
2301000,Aquiraz,571.29,531.17,583.2,614.59,4.33
2301109,Aracati,542.02,491.85,533.34,569.38,4.31
2301257,Ararendá,439.15,403.25,525.45,514.5,4.11
2301901,Barbalha,546.93,547.67,555.28,612.22,4.25
2302107,Baturité,555.7,441.8,578.2,460.7,4.01
2302305,Bela Cruz,493.75,479.25,547.0,541.7,3.99
2302503,Brejo Santo,547.04,522.18,536.23,578.57,4.24
2302602,Camocim,570.3,538.6,563.1,557.3,3.9
2303501,Cascavel,500.85,498.3,543.82,531.39,4.15
2303709,Caucaia,514.35,493.65,522.57,551.14,4.3
2304103,Crateús,581.35,540.01,568.7,639.81,4.11
2304202,Crato,563.67,543.39,560.66,607.61,4.2
2304251,Cruz,456.85,454.0,508.0,484.95,4.12
2304285,Eusébio,571.18,531.59,555.63,556.89,4.73
2304400,Fortaleza,584.59,559.84,573.44,656.04,4.46
2304707,Granja,574.45,556.99,569.23,585.89,3.59
2305001,Guaraciaba do Norte,552.93,522.04,548.16,589.87,4.08
2305209,Hidrolândia,342.2,418.3,409.2,430.1,3.89
2305308,Ibiapina,536.89,506.05,535.62,615.84,4.14
2305407,Icó,561.75,479.1,546.85,536.7,4.06
2305506,Iguatu,571.85,555.46,565.86,632.18,4.33
2305803,Ipu,526.19,488.47,527.36,542.08,4.08
2306256,Itaitinga,540.5,442.2,533.6,600.8,4.44
2306306,Itapajé,434.2,378.0,442.7,434.8,3.92
2306405,Itapipoca,506.26,486.93,528.66,573.37,3.85
2306553,Itarema,532.76,535.06,543.17,600.07,3.82
2306900,Jaguaribe,574.9,550.0,568.23,656.07,4.14
2307007,Jaguaruana,585.91,585.29,587.64,653.54,4.15
2307304,Juazeiro do Norte,586.65,567.43,576.74,658.21,4.38
2307601,Limoeiro do Norte,588.89,564.99,575.47,644.79,4.43
2307650,Maracanaú,537.68,499.04,541.38,557.3,4.48
2307700,Maranguape,542.22,505.01,542.75,553.0,4.29
2307809,Marco,497.22,481.96,536.33,549.95,3.83
2308005,Massapê,433.11,440.53,476.99,496.19,3.82
2308104,Mauriti,543.51,481.33,533.61,552.68,4.04
2308302,Milagres,548.54,509.68,544.68,599.35,4.05
2308351,Milhã,593.07,578.85,582.27,694.67,4.19
2308401,Missão Velha,551.75,518.9,534.95,563.3,4.07
2308708,Morada Nova,562.9,531.3,561.05,461.5,4.25
2309300,Nova Russas,583.76,543.51,575.83,640.93,4.04
2309607,Pacajus,582.54,542.17,561.95,652.85,4.33
2309706,Pacatuba,534.5,428.3,542.1,507.9,4.43
2310209,Paracuru,556.2,557.8,554.7,744.1,4.21
2310258,Paraipaba,554.31,534.61,570.08,556.21,4.05
2310803,Pereiro,540.0,482.6,522.2,576.1,4.38
2311306,Quixadá,579.03,534.03,570.23,589.12,4.16
2311405,Quixeramobim,563.85,544.03,579.8,650.03,4.18
2311504,Quixeré,614.55,621.52,600.17,748.28,4.39
2311603,Redenção,430.07,431.7,466.1,555.1,4.14
2311801,Russas,588.48,551.94,570.8,634.84,4.36
2312007,Santana do Acaraú,519.13,498.15,507.82,607.3,3.6
2312205,Santa Quitéria,594.32,526.04,580.08,618.78,4.06
2312304,São Benedito,549.88,527.33,551.83,624.13,4.13
2312403,São Gonçalo do Amarante,589.4,513.3,497.5,612.9,4.33
2312700,Senador Pompeu,514.89,457.15,525.23,567.85,4.08
2312908,Sobral,577.12,552.92,568.32,648.57,4.12
2313104,Tabuleiro do Norte,537.7,516.7,538.28,552.0,4.39
2313252,Tarrafas,606.8,577.7,590.1,637.6,4.04
2313302,Tauá,530.88,509.52,528.34,637.75,4.32
2313401,Tianguá,535.39,519.13,536.95,587.91,4.18
2313609,Ubajara,565.08,527.27,564.98,622.45,4.21
2314003,Várzea Alegre,542.44,507.78,552.21,614.32,4.15
2314102,Viçosa do Ceará,560.77,519.4,565.4,597.18,3.95
2400208,Açu,523.64,500.55,527.77,546.75,4.42
2401008,Apodi,479.2,471.13,536.0,523.03,4.41
2401107,Areia Branca,515.68,459.59,517.92,561.15,4.5
2401453,Baraúna,476.05,465.92,497.75,545.0,4.24
2402006,Caicó,545.44,538.37,555.0,579.14,4.53
2402204,Canguaretama,472.53,473.33,533.2,543.62,4.31
2402303,Caraúbas,478.5,383.9,503.2,401.7,4.36
2402600,Ceará-Mirim,524.11,478.99,515.69,491.89,4.23
2403103,Currais Novos,520.19,490.2,520.3,564.2,4.56
2403251,Parnamirim,574.42,553.29,568.33,644.83,4.74
2403608,Extremoz,468.77,426.75,529.1,524.13,4.37
2404200,Goianinha,595.88,551.3,529.33,675.3,4.28
2404309,Governador Dix-Sept Rosado,499.6,416.0,516.1,390.9,4.31
2405603,Jardim de Piranhas,550.66,527.4,560.42,535.48,4.25
2405801,João Câmara,448.97,449.53,511.27,519.5,4.27
2406700,Lajes,520.7,457.2,514.05,502.65,4.42
2407104,Macaíba,492.66,452.29,500.5,514.27,4.43
2407203,Macau,493.25,456.92,498.52,485.59,4.41
2408003,Mossoró,556.06,537.24,556.34,621.17,4.64
2408102,Natal,568.47,543.32,566.8,616.15,4.64
2408300,Nova Cruz,558.97,525.62,562.91,606.37,4.14
2408904,Parelhas,504.18,500.43,509.18,633.58,4.37
2409100,Passa e Fica,558.8,507.31,535.03,614.85,4.39
2409407,Pau dos Ferros,531.8,513.97,549.64,568.06,4.59
2409506,Pedra Grande,362.6,388.1,340.4,400.4,4.19
2410207,Portalegre,544.0,382.0,498.9,499.6,4.3
2411205,Santa Cruz,521.38,507.17,539.76,583.74,4.37
2411502,Santo Antônio,471.2,480.5,497.92,529.18,4.35
2412005,São Gonçalo do Amarante,437.7,382.6,435.85,393.5,4.39
2412203,São José de Mipibu,394.1,390.7,430.0,545.8,4.27
2412559,São Miguel do Gostoso,505.6,495.1,536.3,412.0,4.2
2412609,São Paulo do Potengi,598.9,576.7,601.2,587.1,4.22
2413201,Senador Georgino Avelino,370.7,406.3,418.4,383.7,4.13
2414001,Tangará,369.3,364.4,522.9,467.0,4.34
2500304,Alagoa Grande,496.37,454.48,496.96,509.78,4.07
2500536,Alcantil,416.6,417.9,347.6,490.3,4.53
2500601,Alhandra,457.45,437.8,487.5,413.0,4.31
2501104,Areia,554.35,511.53,552.09,567.22,4.11
2501203,Areial,574.6,408.0,540.1,481.0,4.17
2501302,Aroeiras,588.57,558.03,568.9,556.3,3.96
2501500,Bananeiras,538.38,495.85,534.08,534.53,4.31
2501807,Bayeux,514.17,496.61,532.79,530.88,4.46
2501906,Belém,497.62,461.32,479.12,534.7,4.1
2502409,Bonito de Santa Fé,463.4,404.9,450.7,472.2,4.19
2502805,Brejo do Cruz,509.2,502.85,514.27,519.07,4.24
2503209,Cabedelo,482.0,439.54,496.08,494.81,4.6
2503704,Cajazeiras,525.81,491.04,528.48,577.76,4.4
2504009,Campina Grande,582.32,555.99,570.94,638.98,4.61
2504306,Catolé do Rocha,524.32,510.85,526.73,569.95,4.43
2504405,Conceição,544.95,515.45,543.89,627.27,4.13
2504801,Coremas,576.7,513.17,573.83,573.58,4.15
2505105,Cuité,434.4,437.1,468.8,486.6,4.4
2505279,Curral de Cima,489.9,504.3,449.9,568.1,4.01
2506004,Esperança,480.55,478.71,510.95,552.87,4.35
2506251,Gado Bravo,613.7,586.6,561.1,701.1,4.21
2506301,Guarabira,548.68,521.44,548.04,584.75,4.34
2506806,Ingá,529.04,507.43,530.28,560.49,4.1
2506905,Itabaiana,543.39,503.61,531.35,557.38,4.11
2507002,Itaporanga,586.46,537.55,571.7,668.36,4.21
2507101,Itapororoca,538.52,495.52,535.86,575.19,4.0
2507507,João Pessoa,574.26,551.31,567.64,635.49,4.7
2507705,Juazeirinho,557.8,378.0,522.2,538.4,4.32
2508604,Lucena,389.2,383.1,443.2,437.0,4.18
2508802,Malta,555.8,542.4,531.7,595.5,4.22
2508901,Mamanguape,527.94,500.72,541.6,588.52,4.24
2509107,Mari,525.8,433.4,459.9,529.5,4.07
2509701,Monteiro,518.48,483.51,515.83,565.84,4.3
2509800,Mulungu,493.9,,468.8,,4.26
2510808,Patos,554.08,529.41,556.17,614.04,4.38
2511301,Piancó,537.71,502.37,537.8,564.41,4.06
2511400,Picuí,410.1,487.7,331.7,422.4,4.42
2512101,Pombal,562.22,537.31,566.1,634.6,4.32
2512309,Princesa Isabel,569.4,531.9,559.8,582.4,4.22
2512507,Queimadas,473.43,464.43,509.44,523.33,4.41
2513406,Santa Luzia,506.52,475.96,521.1,500.48,4.4
2513703,Santa Rita,518.38,489.84,528.6,524.34,4.32
2513901,São Bento,507.08,511.34,536.24,594.36,4.33
2514503,São José de Piranhas,439.4,391.3,476.6,478.4,4.07
2515005,São Miguel de Taipu,478.8,423.4,522.6,445.8,3.99
2515302,Sapé,553.89,545.15,553.66,597.74,4.24
2516102,Soledade,440.7,415.4,463.7,427.8,4.47
2516201,Sousa,561.52,532.89,557.44,610.23,4.32
2516300,Sumé,448.7,,508.7,,4.57
2516706,Teixeira,536.73,508.05,526.65,578.64,4.26
2600054,Abreu e Lima,483.0,467.3,511.93,485.88,4.6
2600104,Afogados da Ingazeira,613.17,582.97,595.27,710.83,4.37
2600302,Agrestina,510.1,362.0,442.1,530.5,4.19
2600401,Água Preta,435.7,409.77,469.93,444.2,4.17
2600500,Águas Belas,465.8,399.9,478.73,465.6,3.87
2600708,Aliança,501.9,459.7,536.6,429.2,4.06
2600906,Amaraji,,,,,4.07
2601102,Araripina,516.85,511.33,532.45,574.37,4.12
2601201,Arcoverde,543.3,515.29,543.89,582.93,4.48
2601409,Barreiros,538.87,484.04,536.63,570.03,4.25
2601706,Belo Jardim,539.59,512.86,545.35,583.85,4.31
2601904,Bezerros,520.26,476.78,549.06,497.9,4.37
2602100,Bom Conselho,550.64,527.81,570.31,642.23,3.98
2602209,Bom Jardim,559.15,544.1,555.85,617.8,4.14
2602308,Bonito,472.0,481.1,515.3,427.7,4.08
2602605,Brejo da Madre de Deus,501.5,444.7,480.85,417.5,4.25
2602902,Cabo de Santo Agostinho,537.39,511.35,539.27,580.0,4.45
2603306,Calçado,455.5,398.95,499.5,451.0,4.23
2603454,Camaragibe,518.15,498.19,527.32,543.18,4.49
2603603,Camutanga,396.0,419.4,399.3,476.6,4.04
2604007,Carpina,520.64,509.42,535.7,569.79,4.45
2604106,Caruaru,556.32,533.33,559.76,625.67,4.52
2604205,Catende,535.0,517.1,590.1,588.85,4.11
2604601,Condado,449.73,443.5,476.93,489.4,4.02
2605004,Cupira,562.3,485.5,561.75,491.3,4.21
2605202,Escada,526.9,488.89,531.47,568.99,4.25
2605707,Floresta,501.9,528.9,538.1,576.7,4.09
2606002,Garanhuns,559.51,533.72,559.21,596.06,4.54
2606101,Glória do Goitá,503.9,409.0,527.3,485.7,4.01
2606200,Goiana,535.38,509.21,536.37,559.87,4.35
2606408,Gravatá,520.45,485.08,534.77,563.2,4.3
2606804,Igarassu,537.5,506.82,531.64,553.67,4.52
2607208,Ipojuca,527.61,496.38,539.82,563.28,4.44
2607604,Ilha de Itamaracá,509.4,479.8,571.2,591.5,4.38
2607653,Itambé,383.7,348.7,411.95,416.65,4.21
2607703,Itapetim,,,,,4.34
2607752,Itapissuma,508.31,484.19,505.33,515.65,4.38
2607901,Jaboatão dos Guararapes,540.77,514.81,548.9,587.26,4.48
2608107,João Alfredo,496.8,350.8,491.6,552.1,3.97
2608305,Jupi,,,,,4.12
2608503,Lagoa de Itaenga,543.1,514.2,527.1,553.43,4.19
2608800,Lajedo,543.23,490.09,544.61,549.91,4.31
2608909,Limoeiro,579.4,555.87,567.65,645.4,4.26
2609402,Moreno,517.56,489.54,513.07,524.91,4.34
2609501,Nazaré da Mata,580.49,546.24,543.7,612.73,4.32
2609600,Olinda,565.32,532.61,559.31,595.1,4.52
2609709,Orobó,536.7,512.3,528.5,422.0,4.06
2609907,Ouricuri,478.5,492.83,541.6,578.27,4.11
2610004,Palmares,519.88,487.65,519.74,556.33,4.24
2610202,Panelas,595.2,474.0,561.6,562.1,4.09
2610707,Paulista,537.52,508.82,545.94,575.41,4.59
2610905,Pesqueira,556.91,519.6,555.66,626.79,4.09
2611002,Petrolândia,413.5,470.3,451.7,448.9,4.42
2611101,Petrolina,581.73,555.41,577.26,648.16,4.47
2611606,Recife,585.23,552.88,575.5,654.51,4.59
2611804,Ribeirão,509.51,501.92,527.35,551.88,4.22
2611903,Rio Formoso,595.45,576.65,585.4,602.9,4.29
2612000,Sairé,554.95,521.84,533.6,578.73,4.27
2612208,Salgueiro,516.44,486.21,528.99,505.8,4.34
2612307,Saloá,328.8,463.9,344.8,398.9,4.1
2612505,Santa Cruz do Capibaribe,532.1,507.0,539.51,592.33,4.53
2612703,Santa Maria do Cambucá,,,,,4.22
2613008,São Bento do Una,237.3,385.25,442.4,493.9,4.21
2613107,São Caitano,493.8,453.24,512.01,480.5,4.21
2613305,São Joaquim do Monte,433.3,494.3,499.7,408.2,4.05
2613404,São José da Coroa Grande,457.25,407.3,419.95,409.6,4.35
2613503,São José do Belmonte,472.8,396.5,473.3,492.4,4.2
2613602,São José do Egito,462.3,422.43,525.6,503.73,4.37
2613701,São Lourenço da Mata,476.37,472.64,511.06,499.84,4.39
2613909,Serra Talhada,576.56,551.26,567.17,634.91,4.34
2614105,Sertânia,,,,,4.31
2614204,Sirinhaém,462.15,371.7,486.2,469.75,4.28
2614501,Surubim,586.41,550.69,572.77,648.31,4.48
2614857,Tamandaré,420.7,445.9,393.1,416.1,4.19
2615300,Timbaúba,544.91,522.27,543.6,584.94,4.2
2615409,Toritama,468.65,511.1,491.4,618.7,4.43
