COD_MUNICIPIO,NOME_MUNICIPIO,MEDIA_SOMA_NOTA_CH,MEDIA_SOMA_NOTA_CN,MEDIA_SOMA_NOTA_LC,MEDIA_SOMA_NOTA_MT,MEDIA_SOMA_INSE_VALOR_ABSOLUTO
2514305,São José de Caiana,427.49,413.86,428.81,433.99,4.14
2514404,São José de Espinharas,471.96,441.26,491.19,467.5,4.28
2514453,São José dos Ramos,440.3,437.69,473.33,452.18,4.06
2514503,São José de Piranhas,453.62,431.93,474.53,466.81,4.07
2514552,São José de Princesa,446.9,423.61,464.79,460.9,4.28
2514602,São José do Bonfim,417.78,426.48,439.33,450.86,4.1
2514651,São José do Brejo do Cruz,426.05,431.85,459.1,445.99,4.08
2514701,São José do Sabugi,450.99,443.43,463.94,460.84,4.12
2514800,São José dos Cordeiros,453.48,429.93,483.83,466.64,4.52
2514909,São Mamede,498.88,464.38,510.81,502.29,4.53
2515005,São Miguel de Taipu,445.84,426.57,469.76,471.11,3.99
2515104,São Sebastião de Lagoa de Roça,484.77,464.15,488.3,480.11,4.3
2515203,São Sebastião do Umbuzeiro,443.94,435.52,464.78,465.64,4.41
2515302,Sapé,482.68,449.66,496.27,490.29,4.24
2515401,São Vicente do Seridó,458.76,436.26,466.57,467.59,4.34
2515500,Serra Branca,476.93,454.82,488.12,481.39,4.53
2515609,Serra da Raiz,465.91,416.39,498.34,462.64,3.96
2515708,Serra Grande,425.47,398.0,442.22,459.41,4.01
2515807,Serra Redonda,457.65,411.88,481.37,471.53,4.05
2515906,Serraria,443.94,426.53,468.22,444.05,4.15
2515930,Sertãozinho,477.64,452.88,475.2,469.38,4.24
2515971,Sobrado,493.48,454.16,495.96,493.59,4.26
2516003,Solânea,458.58,440.25,470.91,475.64,4.21
2516102,Soledade,471.85,437.5,482.66,488.73,4.47
2516151,Sossêgo,484.07,449.29,485.1,488.87,4.46
2516201,Sousa,500.14,469.82,511.22,527.1,4.32
2516300,Sumé,466.35,436.71,482.51,471.02,4.57
2516409,Tacima,472.27,452.22,492.23,474.75,4.18
2516508,Taperoá,499.57,456.26,503.63,515.74,4.12
2516607,Tavares,484.25,455.35,504.2,498.44,4.07
2516706,Teixeira,477.55,445.44,482.36,496.81,4.26
2516755,Tenório,508.49,457.67,515.91,519.3,4.08
2516805,Triunfo,459.29,431.23,487.86,455.38,4.2
2516904,Uiraúna,463.47,424.95,475.95,481.24,4.34
2517001,Umbuzeiro,459.58,420.34,474.43,470.21,4.05
2517100,Várzea,491.66,447.52,508.11,496.18,4.4
2517209,Vieirópolis,452.64,426.23,473.3,475.58,4.23
2517407,Zabelê,432.46,413.67,450.43,434.4,4.35
2600054,Abreu e Lima,472.62,453.0,492.97,493.93,4.6
2600104,Afogados da Ingazeira,497.82,478.99,523.81,535.82,4.37
2600203,Afrânio,440.03,436.05,463.6,493.9,4.03
2600302,Agrestina,491.17,466.31,501.99,499.18,4.19
2600401,Água Preta,443.3,419.17,463.25,455.27,4.17
2600500,Águas Belas,457.55,424.06,474.98,472.74,3.87
2600609,Alagoinha,447.66,416.85,481.01,474.71,4.23
2600708,Aliança,472.1,447.68,491.67,474.28,4.06
2600807,Altinho,491.38,436.71,501.03,491.89,4.19
2600906,Amaraji,469.96,431.83,495.85,489.68,4.07
2601003,Angelim,509.49,460.45,509.1,502.57,4.3
2601052,Araçoiaba,439.53,429.47,457.3,453.38,4.17
2601102,Araripina,490.7,464.79,501.14,520.67,4.12
2601201,Arcoverde,500.47,467.04,515.24,515.27,4.48
2601300,Barra de Guabiraba,439.48,414.21,470.01,449.19,3.91
2601409,Barreiros,483.92,464.53,494.82,509.66,4.25
2601508,Belém de Maria,464.57,446.13,504.99,504.65,4.14
2601607,Belém do São Francisco,469.92,438.25,486.67,481.31,4.01
2601706,Belo Jardim,499.67,470.18,513.33,530.05,4.31
2601805,Betânia,463.91,426.94,478.25,462.48,4.0
2601904,Bezerros,487.21,464.13,506.47,515.78,4.37
2602001,Bodocó,477.36,451.99,481.52,491.34,4.13
2602100,Bom Conselho,468.7,439.93,489.48,489.97,3.98
2602209,Bom Jardim,485.96,450.25,491.76,509.34,4.14
2602308,Bonito,479.18,447.3,493.45,502.02,4.08
2602407,Brejão,477.38,446.29,497.75,505.49,4.08
2602506,Brejinho,492.47,458.58,498.11,508.39,4.22
2602605,Brejo da Madre de Deus,478.3,437.76,494.2,501.78,4.25
2602704,Buenos Aires,444.61,431.68,459.86,464.49,4.17
2602803,Buíque,465.63,439.85,488.95,505.56,3.92
2602902,Cabo de Santo Agostinho,478.79,454.19,497.01,495.33,4.45
2603009,Cabrobó,452.88,429.66,472.89,480.75,4.09
2603108,Cachoeirinha,496.74,468.85,510.6,527.18,4.21
2603207,Caetés,473.85,440.78,484.94,514.8,4.12
2603306,Calçado,451.34,428.61,467.03,478.59,4.23
2603405,Calumbi,461.74,454.15,497.51,515.81,3.97
2603454,Camaragibe,479.27,453.5,500.04,488.2,4.49
2603504,Camocim de São Félix,475.78,440.87,491.82,490.13,4.07
2603603,Camutanga,451.69,421.67,452.84,465.22,4.04
2603702,Canhotinho,475.78,442.56,490.26,502.09,4.15
2603801,Capoeiras,468.8,438.1,484.83,483.69,4.0
2603900,Carnaíba,498.44,473.01,519.99,557.46,4.25
2603926,Carnaubeira da Penha,438.78,428.28,468.3,453.14,4.07
2604007,Carpina,484.44,463.72,500.95,506.64,4.45
2604106,Caruaru,510.21,480.96,526.34,544.85,4.52
2604155,Casinhas,441.67,434.77,451.45,474.1,4.22
2604205,Catende,464.79,436.79,486.34,475.65,4.11
2604304,Cedro,453.61,446.74,472.09,475.41,4.14
2604403,Chã de Alegria,435.8,420.56,448.47,428.42,4.2
2604502,Chã Grande,472.31,441.73,487.57,459.65,4.27
2604601,Condado,467.8,439.55,482.59,483.3,4.02
2604700,Correntes,467.79,441.27,479.89,478.6,3.99
2604809,Cortês,450.64,425.24,472.21,444.01,4.0
2604908,Cumaru,478.35,448.04,496.85,504.67,4.15
2605004,Cupira,475.73,451.46,489.9,500.28,4.21
2605103,Custódia,466.68,445.18,479.57,486.48,4.25
2605152,Dormentes,494.04,455.64,495.39,525.34,4.07
2605202,Escada,466.42,442.46,484.75,479.14,4.25
2605301,Exu,461.78,435.91,477.35,471.99,4.05
2605400,Feira Nova,459.28,444.29,477.7,490.06,4.25
2605459,Fernando de Noronha,502.9,463.75,535.49,567.24,4.88
2605509,Ferreiros,442.11,429.03,462.6,492.83,3.98
2605608,Flores,467.31,453.22,495.18,499.86,4.22
2605707,Floresta,477.89,463.19,502.18,507.07,4.09
2605806,Frei Miguelinho,448.72,435.45,472.78,507.86,4.44
2605905,Gameleira,421.41,432.52,445.16,456.82,4.06
2606002,Garanhuns,504.89,478.64,518.05,527.42,4.54
2606101,Glória do Goitá,462.85,442.89,476.52,485.58,4.01
2606200,Goiana,468.72,451.75,490.18,495.61,4.35
2606309,Granito,459.61,438.16,475.52,492.49,4.17
2606408,Gravatá,483.28,459.3,499.59,509.28,4.3
2606507,Iati,495.72,448.76,494.72,504.46,4.05
2606606,Ibimirim,454.97,430.16,470.62,476.34,4.18
2606705,Ibirajuba,432.85,429.28,470.08,472.31,4.22
2606804,Igarassu,476.03,451.5,493.69,490.71,4.52
2606903,Iguaracy,483.38,435.56,490.29,469.45,4.13
2607000,Inajá,445.27,434.21,471.76,478.61,4.0
2607109,Ingazeira,461.2,457.24,495.71,544.16,4.26
2607208,Ipojuca,469.07,442.99,486.77,484.54,4.44
2607307,Ipubi,453.89,440.15,468.02,480.6,3.93
2607406,Itacuruba,435.66,445.08,457.33,460.78,4.25
2607505,Itaíba,494.61,456.21,508.97,494.46,4.12
2607604,Ilha de Itamaracá,474.52,444.88,497.58,481.43,4.38
2607653,Itambé,477.47,457.99,498.18,502.05,4.21
2607703,Itapetim,480.58,464.77,504.85,496.57,4.34
2607752,Itapissuma,476.42,458.44,492.64,479.37,4.38
2607802,Itaquitinga,452.6,420.0,462.48,451.87,4.09
2607901,Jaboatão dos Guararapes,485.76,455.65,506.48,499.41,4.48
2607950,Jaqueira,445.8,406.56,465.16,446.71,4.11
2608008,Jataúba,472.89,447.26,496.44,501.58,3.99
2608057,Jatobá,467.7,452.03,491.88,483.85,4.46
2608107,João Alfredo,492.86,469.1,505.0,522.2,3.97
2608206,Joaquim Nabuco,455.27,408.6,480.21,485.95,4.01
2608255,Jucati,484.91,447.02,504.15,517.32,4.11
2608305,Jupi,482.42,450.91,489.19,494.98,4.12
2608404,Jurema,461.98,436.32,474.6,470.37,4.07
2608453,Lagoa do Carro,453.57,430.01,471.97,460.97,4.34
2608503,Lagoa de Itaenga,477.46,440.54,484.1,477.22,4.19
2608602,Lagoa do Ouro,491.01,462.61,503.86,522.08,3.89
2608701,Lagoa dos Gatos,481.47,445.96,489.91,497.16,4.24
2608750,Lagoa Grande,468.09,440.44,478.29,484.16,4.22
2608800,Lajedo,492.32,465.15,507.21,514.15,4.31
2608909,Limoeiro,509.94,483.18,517.34,544.82,4.26
2609006,Macaparana,492.65,472.98,498.0,530.96,4.09
2609105,Machados,456.9,452.63,469.41,496.71,4.18
2609154,Manari,444.86,423.11,473.07,465.96,3.84
2609204,Maraial,477.99,421.72,499.37,465.47,4.09
2609303,Mirandiba,444.68,445.57,467.66,486.95,4.05
2609402,Moreno,473.02,444.59,491.99,476.62,4.34
2609501,Nazaré da Mata,519.93,486.09,521.87,540.72,4.32
2609600,Olinda,496.68,470.21,510.22,510.61,4.52
2609709,Orobó,475.53,450.66,489.84,501.24,4.06
2609808,Orocó,453.11,420.48,466.45,474.41,4.19
2609907,Ouricuri,482.04,455.36,495.08,495.64,4.11
2610004,Palmares,485.53,458.91,506.14,512.56,4.24
2610103,Palmeirina,456.62,429.08,472.4,449.2,3.98
2610202,Panelas,487.28,454.15,498.49,504.95,4.09
2610301,Paranatama,479.19,445.62,491.15,477.13,4.12
2610400,Parnamirim,469.68,443.08,483.16,488.64,3.94
2610509,Passira,466.86,442.25,486.89,490.52,4.14
2610608,Paudalho,459.21,440.36,479.51,478.2,4.25
2610707,Paulista,492.39,463.96,508.37,507.46,4.59
2610806,Pedra,444.96,416.48,457.97,468.29,4.08
2610905,Pesqueira,477.46,450.57,502.63,503.61,4.09
2611002,Petrolândia,478.92,445.97,506.05,516.13,4.42
2611101,Petrolina,499.27,475.32,515.95,536.27,4.47
2611200,Poção,456.56,435.13,475.7,456.57,4.14
2611309,Pombos,447.86,437.86,472.59,485.89,4.26
2611408,Primavera,466.26,450.51,481.06,460.44,4.19
2611507,Quipapá,465.65,436.98,480.31,465.49,4.12
2611533,Quixaba,509.48,476.38,522.48,562.59,4.47
2611606,Recife,515.13,484.99,526.25,544.65,4.59
2611705,Riacho das Almas,487.17,443.84,502.66,477.67,4.34
2611804,Ribeirão,487.0,458.92,509.41,510.73,4.22
2611903,Rio Formoso,472.54,443.86,482.41,479.89,4.29
2612000,Sairé,495.74,453.09,488.57,498.66,4.27
2612109,Salgadinho,436.15,429.01,464.35,474.67,3.92
2612208,Salgueiro,491.79,464.43,509.36,526.52,4.34
2612307,Saloá,453.14,424.06,471.27,481.84,4.1
2612406,Sanharó,463.3,423.96,482.58,461.44,4.23
2612455,Santa Cruz,445.17,435.94,456.24,471.81,3.91
2612471,Santa Cruz da Baixa Verde,469.7,443.58,492.63,491.79,4.22
2612505,Santa Cruz do Capibaribe,500.62,468.36,517.54,526.1,4.53
2612554,Santa Filomena,456.15,446.25,458.12,484.94,4.05
2612604,Santa Maria da Boa Vista,451.28,421.9,474.72,470.37,4.14
2612703,Santa Maria do Cambucá,478.45,432.94,486.62,501.84,4.22
2612802,Santa Terezinha,471.01,456.49,498.24,495.54,4.22
2612901,São Benedito do Sul,442.91,400.68,455.19,464.58,4.04
2613008,São Bento do Una,477.88,459.84,500.73,512.25,4.21
2613107,São Caitano,486.93,452.47,507.07,488.36,4.21
2613206,São João,462.34,441.8,478.59,481.82,4.17
2613305,São Joaquim do Monte,465.01,438.6,485.53,491.3,4.05
2613404,São José da Coroa Grande,459.11,443.25,473.07,477.41,4.35
2613503,São José do Belmonte,474.26,452.25,491.93,497.43,4.2
2613602,São José do Egito,494.21,468.16,514.3,532.44,4.37
2613701,São Lourenço da Mata,480.57,455.01,495.88,493.87,4.39
2613800,São Vicente Férrer,458.13,436.55,468.94,459.29,3.94
2613909,Serra Talhada,489.85,468.36,507.97,524.58,4.34
2614006,Serrita,451.07,437.13,459.76,462.61,4.04
2614105,Sertânia,476.14,456.92,494.88,496.28,4.31
2614204,Sirinhaém,457.27,431.8,482.99,477.41,4.28
2614303,Moreilândia,463.48,436.62,467.31,461.47,4.19
2614402,Solidão,408.4,456.57,437.77,498.45,4.14
2614501,Surubim,501.6,465.39,507.89,538.95,4.48
2614600,Tabira,485.55,460.44,512.2,533.81,4.32
2614709,Tacaimbó,478.52,440.64,494.69,492.63,4.22
2614808,Tacaratu,444.49,438.94,469.37,456.58,4.05
2614857,Tamandaré,473.1,451.31,490.47,500.46,4.19
2615003,Taquaritinga do Norte,453.87,446.4,477.94,473.51,4.31
2615102,Terezinha,465.54,431.19,468.18,481.41,4.08
2615201,Terra Nova,459.67,439.7,486.38,513.11,4.13
2615300,Timbaúba,494.12,458.22,505.09,526.3,4.2
2615409,Toritama,463.63,441.52,484.23,491.58,4.43
2615508,Tracunhaém,477.39,447.85,482.56,495.88,4.24
2615607,Trindade,463.34,447.6,486.19,508.54,4.18
2615706,Triunfo,487.68,467.99,512.49,534.41,4.42
2615805,Tupanatinga,462.08,436.42,483.32,486.97,4.03
2615904,Tuparetama,468.92,449.93,503.56,527.29,4.42
2616001,Venturosa,470.66,444.06,488.27,500.25,4.25
2616100,Verdejante,455.56,418.35,466.99,474.01,4.26
2616183,Vertente do Lério,447.73,436.25,475.31,498.49,4.19
2616209,Vertentes,487.55,459.25,507.14,524.9,4.32
2616308,Vicência,454.52,446.33,478.49,470.56,4.03
2616407,Vitória de Santo Antão,498.8,475.03,510.93,516.17,4.36
2616506,Xexéu,469.14,438.13,470.7,470.88,4.23
2700102,Água Branca,461.7,433.22,473.02,481.99,4.09
2700201,Anadia,451.89,424.79,464.84,454.73,4.09
2700300,Arapiraca,498.59,469.83,512.38,529.43,4.47
2700409,Atalaia,449.02,420.18,469.58,461.88,4.09
2700508,Barra de Santo Antônio,453.59,419.38,471.56,455.55,4.13
2700607,Barra de São Miguel,446.33,443.93,469.46,461.6,4.32
2700706,Batalha,469.84,448.59,488.28,472.62,4.08
2700805,Belém,435.86,408.73,449.1,457.36,3.96
2700904,Belo Monte,438.64,420.94,465.18,447.55,3.77
2701001,Boca da Mata,463.46,443.11,471.8,473.95,4.14
2701100,Branquinha,440.63,419.37,465.61,426.16,3.96
2701209,Cacimbinhas,471.32,438.22,473.41,494.7,3.77
2701308,Cajueiro,464.13,425.75,472.46,457.89,4.11
2701357,Campestre,467.84,445.04,505.1,453.84,4.13
2701407,Campo Alegre,456.01,435.22,472.08,471.14,4.26
2701605,Canapi,472.43,426.58,472.61,462.36,3.98
2701704,Capela,448.32,428.78,470.13,447.01,3.97
2701803,Carneiros,452.24,424.08,459.55,455.43,3.78
2701902,Chã Preta,412.67,413.67,479.76,406.3,3.76
2702009,Coité do Nóia,461.33,434.23,479.78,459.82,4.25
2702108,Colônia Leopoldina,458.35,420.41,481.43,475.13,4.06
2702207,Coqueiro Seco,440.57,417.38,459.14,461.98,4.29
2702306,Coruripe,465.66,445.15,486.47,487.94,4.33
2702355,Craíbas,470.06,444.8,478.52,491.01,4.1
2702405,Delmiro Gouveia,475.03,448.69,497.54,489.69,4.4
2702504,Dois Riachos,446.94,421.25,450.46,470.73,4.01
2702553,Estrela de Alagoas,444.23,423.36,451.85,464.91,3.95
2702603,Feira Grande,472.57,436.85,481.42,461.41,4.07
2702702,Feliz Deserto,448.68,428.15,475.93,479.18,4.29
2702801,Flexeiras,444.2,466.2,427.4,532.3,4.24
2702900,Girau do Ponciano,447.73,429.43,462.24,476.93,4.0
2703007,Ibateguara,466.53,440.08,493.62,465.87,3.97
2703106,Igaci,439.12,418.74,458.94,456.34,4.05
2703205,Igreja Nova,429.6,405.79,456.04,447.63,3.96
2703304,Inhapi,456.46,422.75,473.39,458.89,3.89
2703403,Jacaré dos Homens,432.87,409.19,455.05,436.61,3.87
2703502,Jacuípe,439.36,417.53,453.45,458.68,4.08
2703601,Japaratinga,439.42,421.69,451.08,446.34,4.09
2703700,Jaramataia,447.49,416.44,478.21,457.32,3.92
2703809,Joaquim Gomes,455.93,432.03,463.61,457.45,3.97
2703908,Jundiá,481.46,467.18,485.68,501.43,4.31
2704005,Junqueiro,484.36,457.31,488.96,497.25,4.23
2704104,Lagoa da Canoa,461.31,427.89,471.07,478.4,4.21
2704203,Limoeiro de Anadia,470.57,438.59,480.92,480.15,4.21
2704302,Maceió,500.63,471.79,514.54,525.82,4.45
2704401,Major Isidoro,437.97,427.7,457.7,466.42,3.93
2704500,Maragogi,485.32,463.05,505.34,497.97,4.16
2704609,Maravilha,447.8,424.02,469.81,465.88,4.04
2704708,Marechal Deodoro,488.87,463.91,504.9,502.21,4.37
2704807,Maribondo,460.99,419.61,476.69,489.07,4.06
2704906,Mar Vermelho,444.21,420.32,452.92,432.59,4.06
2705002,Mata Grande,448.26,427.97,463.12,448.72,3.72
2705101,Matriz de Camaragibe,439.1,412.35,472.75,452.06,4.03
2705200,Messias,449.14,439.02,465.04,457.31,4.23
2705309,Minador do Negrão,454.03,437.08,480.91,470.23,4.09
2705408,Monteirópolis,449.06,417.88,471.25,450.44,3.88
2705507,Murici,482.73,457.45,499.6,504.15,4.13
2705606,Novo Lino,453.39,429.35,468.4,438.66,4.13
2705705,Olho d'Água das Flores,459.4,429.2,483.07,462.43,3.93
2705804,Olho d'Água do Casado,449.42,432.52,464.61,465.75,3.99
2705903,Olho d'Água Grande,448.43,425.13,478.97,460.46,3.63
2706000,Olivença,458.49,440.77,455.93,415.63,4.05
2706109,Ouro Branco,453.99,418.22,474.79,452.0,4.08
2706208,Palestina,453.03,424.94,431.97,429.35,3.8
2706307,Palmeira dos Índios,487.89,458.6,499.37,508.8,4.09
2706406,Pão de Açúcar,459.3,434.19,470.84,478.16,3.98
2706422,Pariconha,471.73,423.55,474.33,473.06,3.87
2706448,Paripueira,456.56,439.44,476.25,460.93,4.38
2706505,Passo de Camaragibe,425.03,407.99,451.59,438.33,4.01
2706604,Paulo Jacinto,448.94,418.0,462.8,430.37,4.07
2706703,Penedo,483.44,458.0,501.68,504.67,4.21
2706802,Piaçabuçu,452.35,435.79,482.08,463.9,4.22
2706901,Pilar,464.62,433.02,480.98,473.03,4.24
2707008,Pindoba,422.86,423.64,473.98,434.82,3.92
2707107,Piranhas,497.22,464.46,510.72,492.49,4.11
2707206,Poço das Trincheiras,419.14,399.99,448.67,442.84,3.99
2707305,Porto Calvo,456.44,433.61,471.73,467.08,4.09
2707404,Porto de Pedras,434.8,416.48,459.65,458.22,3.99
2707503,Porto Real do Colégio,446.7,420.22,472.44,461.28,4.04
2707602,Quebrangulo,449.37,430.61,453.96,467.21,3.84
2707701,Rio Largo,464.24,444.7,486.53,475.17,4.44
2707909,Santa Luzia do Norte,461.17,439.73,470.64,471.76,4.39
2708006,Santana do Ipanema,480.94,456.43,496.64,498.57,4.03
2708105,Santana do Mundaú,454.01,435.06,467.55,474.95,3.91
2708204,São Brás,418.8,396.07,448.86,459.92,4.07
2708303,São José da Laje,475.3,438.02,486.5,468.22,4.03
2708402,São José da Tapera,449.52,429.02,465.63,448.78,3.83
2708501,São Luís do Quitunde,451.61,425.8,472.65,453.67,3.96
2708600,São Miguel dos Campos,473.19,447.95,493.03,485.28,4.25
2708709,São Miguel dos Milagres,405.73,406.77,423.04,435.23,4.22
2708808,São Sebastião,465.24,434.12,469.83,468.42,4.16
2708907,Satuba,497.22,469.94,512.79,508.21,4.55
2708956,Senador Rui Palmeira,428.42,409.41,460.38,435.66,3.96
2709004,Tanque d'Arca,436.79,412.48,440.5,434.24,4.01
2709103,Taquarana,463.18,437.15,473.95,467.67,4.09
2709152,Teotônio Vilela,456.2,440.34,477.33,469.39,4.31
2709202,Traipu,470.0,437.68,469.79,468.35,3.7
2709301,União dos Palmares,456.06,426.59,481.37,455.0,4.11
2709400,Viçosa,454.03,430.58,472.51,449.57,4.06
2800100,Amparo de São Francisco,483.7,419.43,475.44,468.14,4.15
2800209,Aquidabã,451.83,426.79,475.6,469.53,3.9
2800308,Aracaju,518.36,493.27,529.23,545.04,4.58
2800407,Arauá,439.18,418.08,450.45,455.02,4.13
2800506,Areia Branca,468.75,438.63,484.29,473.68,4.16
2800605,Barra dos Coqueiros,471.77,435.35,492.09,464.81,4.55
2800670,Boquim,483.52,457.84,504.78,497.04,4.26
2800704,Brejo Grande,420.27,416.29,413.39,431.1,4.06
2801009,Campo do Brito,470.89,448.54,491.64,485.09,4.27
2801108,Canhoba,441.77,414.56,450.34,457.19,3.93
2801207,Canindé de São Francisco,455.78,439.87,481.57,474.13,4.14
2801306,Capela,441.1,427.62,469.9,458.91,4.07
2801405,Carira,475.63,441.36,490.23,470.62,4.06
2801504,Carmópolis,470.61,438.31,488.91,460.36,4.47
2801603,Cedro de São João,451.94,421.67,478.37,482.04,4.34
2801702,Cristinápolis,451.63,429.21,468.53,453.8,3.97
2801900,Cumbe,517.56,500.24,528.92,548.74,4.31
2802007,Divina Pastora,475.48,438.53,491.28,455.52,4.3
2802106,Estância,484.6,454.72,496.08,499.09,4.16
2802205,Feira Nova,455.79,430.49,462.76,458.78,4.2
2802304,Frei Paulo,473.58,434.08,478.03,473.38,4.15
2802403,Gararu,445.14,424.57,474.68,464.1,3.85
2802502,General Maynard,460.28,423.94,466.07,437.74,4.27
2802601,Gracho Cardoso,480.29,450.41,497.46,506.7,4.07
2802700,Ilha das Flores,432.44,410.33,469.08,459.05,4.0
2802809,Indiaroba,442.66,424.92,467.25,451.8,3.91
2802908,Itabaiana,518.9,487.02,524.31,538.2,4.42
2803005,Itabaianinha,468.15,438.51,483.27,474.46,3.93
2803104,Itabi,479.67,465.5,490.48,482.4,4.1
2803203,Itaporanga d'Ajuda,456.91,435.21,478.25,462.33,4.19
2803302,Japaratuba,472.68,441.79,483.59,476.66,4.16
2803401,Japoatã,448.53,429.39,469.68,443.27,4.02
2803500,Lagarto,495.13,462.47,508.7,509.76,4.3
2803609,Laranjeiras,435.41,423.5,469.34,449.92,4.25
2803708,Macambira,468.33,439.7,480.36,480.91,4.09
2803807,Malhada dos Bois,450.24,431.51,473.54,444.97,4.25
2803906,Malhador,510.12,480.16,498.91,525.02,4.21
2804003,Maruim,467.76,419.03,473.69,462.53,4.33
2804102,Moita Bonita,476.95,441.54,485.48,494.88,4.3
2804201,Monte Alegre de Sergipe,487.4,468.8,504.14,529.73,4.0
2804300,Muribeca,448.6,436.65,471.91,479.3,4.12
2804409,Neópolis,456.25,426.23,481.32,457.22,4.09
2804458,Nossa Senhora Aparecida,477.91,446.74,489.6,494.7,4.25
2804508,Nossa Senhora da Glória,498.33,462.03,504.07,516.1,4.21
2804607,Nossa Senhora das Dores,473.76,450.6,482.9,472.91,4.05
2804706,Nossa Senhora de Lourdes,466.61,427.78,480.28,478.39,4.02
2804805,Nossa Senhora do Socorro,481.3,448.81,497.89,485.24,4.52
2804904,Pacatuba,444.99,413.52,459.97,433.73,3.99
2805000,Pedra Mole,481.47,454.25,501.91,494.2,4.1
2805109,Pedrinhas,411.17,436.87,427.78,465.08,4.12
2805208,Pinhão,460.79,439.79,484.34,473.75,4.14
2805307,Pirambu,440.08,432.49,465.32,461.76,4.3
2805406,Poço Redondo,448.39,431.22,471.92,453.78,3.96
2805505,Poço Verde,482.03,444.12,499.5,495.94,4.19
2805604,Porto da Folha,445.68,421.66,471.94,469.49,3.92
2805703,Propriá,460.67,444.72,477.85,488.25,4.16
2805802,Riachão do Dantas,459.39,430.76,478.53,466.39,3.83
2805901,Riachuelo,456.13,436.08,492.81,456.66,4.25
2806008,Ribeirópolis,497.99,478.03,508.21,516.44,4.34
2806107,Rosário do Catete,482.44,436.35,492.1,457.62,4.44
2806206,Salgado,484.57,457.96,496.88,498.26,4.34
2806305,Santa Luzia do Itanhy,456.76,448.57,466.5,477.56,3.98
2806404,Santana do São Francisco,449.48,406.68,465.43,442.95,4.14
2806503,Santa Rosa de Lima,477.17,439.12,488.29,466.34,4.08
2806602,Santo Amaro das Brotas,458.02,425.59,483.98,462.62,4.27
2806701,São Cristóvão,496.78,465.19,513.91,496.49,4.4
2806800,São Domingos,466.15,425.57,493.84,472.23,4.27
2806909,São Francisco,440.14,430.47,467.77,450.48,4.07
2807006,São Miguel do Aleixo,450.61,433.15,473.56,477.38,3.84
2807105,Simão Dias,481.84,455.23,496.74,499.42,4.12
2807204,Siriri,444.6,432.07,461.59,481.7,4.07
2807303,Telha,447.93,428.8,460.8,468.65,4.17
2807402,Tobias Barreto,479.21,453.04,501.88,500.5,4.1
2807501,Tomar do Geru,457.59,431.36,485.33,452.77,3.88
2807600,Umbaúba,479.37,457.87,498.56,489.44,4.05
2900108,Abaíra,469.75,476.2,506.91,494.94,4.78
2900207,Abaré,438.6,421.89,455.05,450.98,3.99
2900306,Acajutiba,451.75,439.83,472.44,455.23,4.07
2900355,Adustina,475.16,448.85,500.53,509.12,4.13
2900405,Água Fria,464.99,450.29,496.44,461.87,4.16
2900504,Érico Cardoso,447.83,419.81,476.49,449.71,4.51
2900603,Aiquara,449.71,461.07,475.51,464.64,4.17
2900702,Alagoinhas,498.34,468.39,513.69,503.3,4.39
2900801,Alcobaça,471.34,443.89,490.75,472.24,4.47
2900900,Almadina,468.79,449.22,476.18,460.83,4.31
2901007,Amargosa,493.57,464.29,503.88,494.39,4.37
2901106,Amélia Rodrigues,469.87,448.94,490.01,484.48,4.37
2901155,América Dourada,443.87,427.17,463.42,462.06,4.38
2901205,Anagé,479.47,465.92,492.27,490.96,4.38
2901304,Andaraí,460.57,435.31,480.96,449.97,4.3
2901353,Andorinha,474.44,460.01,480.61,493.31,4.18
2901403,Angical,461.42,434.51,484.74,471.22,4.37
2901502,Anguera,480.19,428.49,486.97,474.16,4.28
2901601,Antas,472.95,431.19,479.91,457.32,4.35
2901700,Antônio Cardoso,433.51,431.12,458.46,442.87,4.17
2901809,Antônio Gonçalves,436.71,431.88,473.12,470.9,4.39
2901908,Aporá,455.05,435.22,468.79,447.95,4.12
2901957,Apuarema,458.21,431.27,481.03,451.4,4.28
2902005,Aracatu,455.18,424.22,467.89,450.75,4.44
2902054,Araçás,479.94,440.61,483.07,469.92,4.1
2902104,Araci,463.91,448.81,477.87,485.39,3.93
2902203,Aramari,455.66,446.32,480.06,451.38,4.2
2902252,Arataca,458.24,429.26,474.65,446.89,4.22
2902302,Aratuípe,438.38,426.77,461.57,470.49,4.18
2902401,Aurelino Leal,441.94,436.76,465.77,448.65,4.29
2902500,Baianópolis,450.47,428.46,460.56,461.98,4.47
2902609,Baixa Grande,477.04,445.33,491.74,492.1,4.11
2902658,Banzaê,456.14,417.53,462.54,456.04,4.17
2902708,Barra,431.54,431.64,455.61,462.94,4.03
2902807,Barra da Estiva,479.2,451.14,488.71,501.94,4.31
2902906,Barra do Choça,476.48,441.59,496.11,468.89,4.35
2903003,Barra do Mendes,483.78,456.84,511.24,489.16,4.46
2903102,Barra do Rocha,480.89,459.45,506.41,488.94,4.3
2903201,Barreiras,508.94,482.99,521.79,531.97,4.62
2903235,Barro Alto,446.41,433.57,455.79,474.2,4.29
2903276,Barrocas,467.76,440.06,478.79,483.3,4.44
2903300,Barro Preto,429.6,414.77,461.65,447.12,4.24
2903409,Belmonte,457.69,450.34,474.82,484.85,4.35
2903508,Belo Campo,491.47,469.07,504.58,509.03,4.31
