COD_MUNICIPIO,NOME_MUNICIPIO,MEDIA_SOMA_NOTA_CH,MEDIA_SOMA_NOTA_CN,MEDIA_SOMA_NOTA_LC,MEDIA_SOMA_NOTA_MT,MEDIA_SOMA_INSE_VALOR_ABSOLUTO
3158409,Santana de Cataguases,508.83,392.33,440.27,418.13,5.02
3158300,Santana da Vargem,508.97,495.43,503.89,563.64,5.27
3547205,Santana da Ponte Pensa,534.47,529.73,536.57,551.7,5.61
4317004,Santana da Boa Vista,512.26,489.03,487.94,531.38,5.33
1600600,Santana,486.24,458.02,466.26,484.29,4.58
2928208,Santana,489.28,451.37,454.03,484.0,4.31
2928000,Santaluz,478.95,445.06,454.5,492.86,4.4
4317301,Santa Vitória do Palmar,492.93,470.19,491.88,525.89,5.09
3159803,Santa Vitória,477.33,467.14,468.35,510.14,5.02
1720002,Santa Terezinha do Tocantins,466.67,441.13,480.1,507.93,4.58
4215687,Santa Terezinha do Progresso,467.11,443.74,421.62,486.81,5.13
4124053,Santa Terezinha de Itaipu,502.26,487.68,493.27,521.14,5.39
5219704,Santa Terezinha de Goiás,484.67,460.18,480.91,473.61,4.83
2612802,Santa Terezinha,487.76,459.46,478.7,506.8,4.58
4215679,Santa Terezinha,471.99,464.98,420.01,488.45,5.14
5107776,Santa Terezinha,490.8,450.41,478.49,467.87,4.93
1719004,Santa Tereza do Tocantins,534.0,456.6,457.9,470.1,4.38
4124020,Santa Tereza do Oeste,479.19,445.05,452.14,485.31,5.29
5219605,Santa Tereza de Goiás,426.75,444.25,423.71,503.85,4.89
4317251,Santa Tereza,493.42,508.35,462.52,493.3,5.87
2513802,Santa Teresinha,476.76,465.16,427.16,536.6,4.38
2928505,Santa Teresinha,512.54,451.27,483.14,519.5,4.4
3204609,Santa Teresa,531.95,521.85,503.59,576.03,5.16
3547650,Santa Salete,522.1,481.08,505.95,499.9,5.59
1718907,Santa Rosa do Tocantins,433.98,423.75,458.08,472.18,4.4
4215653,Santa Rosa do Sul,541.32,505.82,518.9,558.51,5.4
1200435,Santa Rosa do Purus,376.4,429.95,375.3,424.45,3.94
2209377,Santa Rosa do Piauí,400.13,351.75,417.39,368.95,4.18
3547601,Santa Rosa de Viterbo,508.18,495.35,483.07,552.6,5.32
2806503,Santa Rosa de Lima,466.35,448.79,453.6,468.08,4.33
4215604,Santa Rosa de Lima,462.06,472.14,485.24,450.34,5.79
5219506,Santa Rosa de Goiás,528.77,432.43,460.58,488.31,5.07
3159704,Santa Rosa da Serra,560.53,541.03,535.33,632.77,5.06
4317202,Santa Rosa,535.45,515.11,517.64,564.37,5.46
5107768,Santa Rita do Trivelato,445.54,443.54,452.57,491.97,5.17
1718899,Santa Rita do Tocantins,504.57,444.21,477.14,474.19,4.86
3159605,Santa Rita do Sapucaí,539.93,527.0,527.77,588.68,5.16
3547502,Santa Rita do Passa Quatro,555.1,528.78,536.43,591.64,5.49
5007554,Santa Rita do Pardo,446.36,444.1,437.14,463.88,5.13
5219456,Santa Rita do Novo Destino,475.61,460.38,455.43,509.75,4.82
3159506,Santa Rita do Itueto,452.95,455.1,492.3,492.1,4.62
5219407,Santa Rita do Araguaia,499.19,466.61,472.16,505.79,4.98
3159357,Santa Rita de Minas,471.2,508.65,485.53,471.5,4.87
3159308,Santa Rita de Jacutinga,503.75,509.31,500.36,516.03,5.24
3159407,Santa Rita de Ibitipoca,473.2,456.51,443.52,494.89,4.75
2928406,Santa Rita de Cássia,477.0,470.86,450.72,488.3,4.18
3159209,Santa Rita de Caldas,472.42,459.83,444.3,490.11,5.2
3547403,Santa Rita d'Oeste,507.81,444.24,504.48,523.84,5.42
2110203,Santa Rita,456.5,428.93,438.91,452.86,4.15
2513703,Santa Rita,492.49,468.36,478.49,502.03,4.42
2110104,Santa Quitéria do Maranhão,443.43,439.66,430.63,453.97,3.83
2312205,Santa Quitéria,450.59,430.03,442.1,464.34,4.19
4123956,Santa Mônica,472.4,438.9,461.15,452.45,4.83
3547106,Santa Mercedes,468.78,408.88,448.63,455.2,5.11
4123907,Santa Mariana,494.88,472.0,494.98,503.84,5.03
1718881,Santa Maria do Tocantins,405.13,406.05,400.61,454.33,4.34
3158201,Santa Maria do Suaçuí,485.35,467.39,494.37,519.21,4.47
1506609,Santa Maria do Pará,473.5,451.4,455.17,472.43,4.18
4123857,Santa Maria do Oeste,459.5,444.44,458.24,498.84,4.74
4316956,Santa Maria do Herval,552.66,506.14,541.22,550.61,5.81
2612703,Santa Maria do Cambucá,449.1,436.05,452.1,484.23,4.25
3204559,Santa Maria de Jetibá,519.78,498.38,494.22,541.85,5.18
3158003,Santa Maria de Itabira,466.21,443.4,450.75,486.09,4.88
1506583,Santa Maria das Barreiras,474.24,456.01,448.63,438.74,4.39
2928109,Santa Maria da Vitória,493.91,475.62,467.23,510.2,4.36
3547007,Santa Maria da Serra,476.43,513.8,506.97,541.8,5.21
2612604,Santa Maria da Boa Vista,422.76,450.1,420.31,491.21,4.23
3304607,Santa Maria Madalena,466.88,479.7,470.08,472.57,4.95
2409332,Santa Maria,406.17,383.93,441.7,424.63,4.2
4316907,Santa Maria,552.99,519.39,533.37,577.33,5.36
4316972,Santa Margarida do Sul,538.13,487.32,519.6,499.33,5.15
3157906,Santa Margarida,500.34,463.67,482.19,536.4,4.82
4123824,Santa Lúcia,461.47,452.53,456.97,497.3,5.25
1506559,Santa Luzia do Pará,450.29,431.48,437.48,450.87,3.99
2110039,Santa Luzia do Paruá,437.21,467.73,449.69,492.96,4.18
2707909,Santa Luzia do Norte,496.03,501.57,435.23,501.63,4.32
2806305,Santa Luzia do Itanhy,446.58,458.03,473.03,463.66,4.07
1100296,Santa Luzia D'Oeste,509.89,478.24,475.58,487.94,4.76
2110005,Santa Luzia,459.54,442.29,446.69,473.59,4.11
2513406,Santa Luzia,478.97,459.38,468.75,496.63,4.58
2928059,Santa Luzia,454.1,419.56,453.67,435.1,4.29
3157807,Santa Luzia,525.28,492.25,509.39,541.85,5.12
2209302,Santa Luz,464.96,449.95,456.99,452.81,4.36
3204500,Santa Leopoldina,509.19,482.14,481.13,512.55,4.78
3157708,Santa Juliana,443.33,431.33,497.45,461.43,5.13
1506500,Santa Izabel do Pará,480.96,461.43,461.57,475.68,4.17
4123808,Santa Izabel do Oeste,497.02,468.51,483.41,492.02,5.18
1303601,Santa Isabel do Rio Negro,441.73,425.37,418.21,423.44,3.46
4123709,Santa Isabel do Ivaí,490.92,476.09,478.41,506.78,5.18
3546801,Santa Isabel,521.71,488.48,509.23,547.4,5.23
5219357,Santa Isabel,435.18,458.78,414.38,469.17,5.0
2109908,Santa Inês,495.66,471.69,487.13,524.03,4.41
2513356,Santa Inês,,,,,4.12
2927903,Santa Inês,533.12,508.14,503.99,534.72,4.47
4123600,Santa Inês,390.0,374.95,435.65,434.85,5.26
3157658,Santa Helena de Minas,418.51,437.07,464.67,457.19,4.58
5219308,Santa Helena de Goiás,483.29,457.04,479.1,496.76,5.01
2109809,Santa Helena,449.62,436.78,433.29,456.85,3.95
2513307,Santa Helena,500.53,475.08,489.61,510.45,4.56
4123501,Santa Helena,491.47,467.67,490.58,499.02,5.38
4215554,Santa Helena,526.94,518.3,490.26,539.43,5.64
3546702,Santa Gertrudes,465.49,488.49,481.92,510.91,5.34
3546603,Santa Fé do Sul,524.01,512.04,523.19,588.88,5.48
1718865,Santa Fé do Araguaia,444.63,412.21,423.36,475.99,4.57
5219258,Santa Fé de Goiás,461.37,424.57,458.26,428.33,5.03
4123402,Santa Fé,497.96,475.12,475.79,541.9,5.35
2109759,Santa Filomena do Maranhão,392.95,373.05,412.9,464.45,4.09
2209203,Santa Filomena,494.1,468.76,459.78,486.14,4.39
2612554,Santa Filomena,470.59,433.82,460.49,475.61,4.17
3157500,Santa Efigênia de Minas,412.95,419.0,411.55,482.0,4.9
2209153,Santa Cruz dos Milagres,482.14,474.2,486.64,505.96,4.27
5107743,Santa Cruz do Xingu,521.74,463.54,515.49,508.54,4.95
4316808,Santa Cruz do Sul,547.48,524.19,529.51,590.53,5.4
3546405,Santa Cruz do Rio Pardo,557.3,528.92,529.73,585.49,5.35
2209104,Santa Cruz do Piauí,463.73,439.24,444.74,460.58,4.13
3157401,Santa Cruz do Escalvado,454.15,414.65,433.75,468.1,4.77
2612505,Santa Cruz do Capibaribe,517.14,491.98,500.86,543.45,4.63
1506401,Santa Cruz do Arari,359.8,352.5,490.0,457.5,3.96
3157377,Santa Cruz de Salinas,463.8,495.0,448.7,524.17,4.27
4123303,Santa Cruz de Monte Castelo,449.26,442.32,457.51,448.13,5.09
3157336,Santa Cruz de Minas,437.85,382.5,392.85,442.65,4.9
5219209,Santa Cruz de Goiás,461.88,454.93,447.02,454.95,5.18
3546306,Santa Cruz das Palmeiras,562.68,544.85,537.84,600.48,5.13
2927804,Santa Cruz da Vitória,455.37,439.74,454.97,437.26,4.59
3546256,Santa Cruz da Esperança,492.5,348.7,389.9,516.2,5.38
3546207,Santa Cruz da Conceição,480.33,435.63,471.85,532.03,5.48
2612471,Santa Cruz da Baixa Verde,479.38,475.56,475.95,513.16,4.4
2927705,Santa Cruz Cabrália,441.3,417.72,425.62,446.45,4.52
2411205,Santa Cruz,529.89,504.03,510.87,563.4,4.45
2513208,Santa Cruz,452.4,433.88,404.23,492.65,4.27
2612455,Santa Cruz,477.73,465.91,465.76,476.61,4.07
4316758,Santa Clara do Sul,552.68,525.43,539.88,582.8,5.68
3546108,Santa Clara d'Oeste,551.3,458.8,554.9,581.7,5.29
4316733,Santa Cecília do Sul,487.0,457.53,470.93,561.98,5.44
4123204,Santa Cecília do Pavão,555.8,444.0,486.8,500.9,5.22
2513158,Santa Cecília,494.08,490.85,432.65,461.8,4.16
4215505,Santa Cecília,529.58,471.15,488.1,534.4,5.17
5107248,Santa Carmem,513.45,433.3,449.15,476.6,5.12
3157302,Santa Bárbara do Tugúrio,511.18,496.88,517.64,464.78,4.82
4316709,Santa Bárbara do Sul,456.72,489.68,489.47,523.45,5.51
1506351,Santa Bárbara do Pará,468.53,441.53,453.54,461.64,4.26
3157278,Santa Bárbara do Monte Verde,483.85,499.55,454.05,490.5,5.23
3157252,Santa Bárbara do Leste,497.8,491.28,474.11,570.28,4.78
5219100,Santa Bárbara de Goiás,470.34,437.51,442.99,473.85,5.09
3545803,Santa Bárbara d'Oeste,526.14,494.83,516.86,554.35,5.43
2927507,Santa Bárbara,466.51,431.1,465.6,503.99,4.32
3157203,Santa Bárbara,534.38,498.93,521.12,563.67,5.11
2927606,Santa Brígida,492.62,424.81,456.98,468.03,4.21
3546009,Santa Branca,495.17,475.86,490.6,490.38,4.99
4123105,Santa Amélia,401.55,440.07,463.72,465.33,4.9
3545704,Santa Albertina,486.49,463.44,469.04,524.04,5.34
3545605,Santa Adélia,495.87,487.86,485.76,512.1,5.33
4317103,Sant'Ana do Livramento,516.47,482.82,511.55,535.39,5.04
2612406,Sanharó,468.68,457.22,470.32,492.22,4.31
4215455,Sangão,474.99,514.5,487.88,474.67,5.44
3545506,Sandovalina,404.28,453.36,402.58,478.3,5.27
1718840,Sandolândia,433.2,419.33,431.77,465.63,4.71
5219001,Sanclerlândia,493.64,460.67,479.05,502.5,5.24
4316600,Sananduva,490.02,471.88,470.35,503.47,5.56
1718808,Sampaio,496.05,435.13,509.73,459.13,4.33
2109700,Sambaíba,460.37,460.77,448.36,421.47,4.33
1506302,Salvaterra,485.43,455.33,448.95,477.97,4.02
4316501,Salvador do Sul,510.34,499.09,496.81,554.38,5.68
4316477,Salvador das Missões,537.21,482.01,510.09,624.13,5.68
2927408,Salvador,531.18,502.07,515.53,551.43,4.59
4123006,Salto do Lontra,493.99,459.6,494.31,484.37,5.35
4316451,Salto do Jacuí,524.62,477.95,495.22,530.67,5.33
4122909,Salto do Itararé,446.63,452.24,453.99,483.29,4.89
5107750,Salto do Céu,436.87,415.87,449.6,480.53,4.77
3545308,Salto de Pirapora,505.82,482.93,501.36,539.69,5.28
3157104,Salto da Divisa,387.72,424.16,413.32,419.28,4.48
4215406,Salto Veloso,459.86,472.0,457.94,519.66,5.7
3545407,Salto Grande,509.6,445.7,489.28,502.36,5.2
3545209,Salto,551.51,514.77,536.63,572.6,5.47
3545159,Saltinho,496.91,477.53,490.92,546.19,5.72
4215356,Saltinho,524.91,504.88,491.01,539.77,5.16
2612307,Saloá,464.7,452.36,454.88,492.04,4.21
3545100,Salmourão,460.27,435.88,460.03,492.34,5.05
2311959,Salitre,431.31,429.27,421.83,437.01,4.21
1506203,Salinópolis,469.2,455.9,461.57,492.71,4.03
2927309,Salinas da Margarida,460.38,448.92,438.91,452.06,4.48
3157005,Salinas,532.73,500.26,508.48,561.46,4.49
2612208,Salgueiro,497.01,482.87,489.4,536.82,4.48
2513109,Salgado de São Félix,443.07,447.78,446.39,481.81,4.14
4122800,Salgado Filho,519.24,509.92,493.86,548.76,5.15
2806206,Salgado,489.97,467.32,457.21,485.34,4.31
2513000,Salgadinho,388.95,389.8,400.43,449.33,4.35
2612109,Salgadinho,502.53,462.71,481.2,527.94,4.17
4215307,Salete,497.28,477.19,464.38,505.16,5.61
3545001,Salesópolis,483.18,464.17,486.8,530.45,5.05
3544905,Sales Oliveira,465.0,402.35,429.0,433.0,5.43
3544806,Sales,474.16,424.24,500.1,460.24,5.14
4316436,Saldanha Marinho,498.87,458.08,502.35,517.25,5.69
2612000,Sairé,511.64,492.83,500.13,522.93,4.35
3544707,Sagres,,,,,4.98
4316428,Sagrada Família,550.2,503.58,522.3,554.0,5.23
3156908,Sacramento,516.95,492.67,493.16,546.29,5.29
4122701,Sabáudia,490.98,457.41,476.97,494.71,5.35
2311900,Saboeiro,458.44,453.26,442.95,482.31,4.17
3156809,Sabinópolis,539.1,527.07,522.21,591.51,4.54
3544608,Sabino,379.35,411.4,399.8,582.8,5.36
3156700,Sabará,532.69,505.58,517.12,563.38,5.13
2411106,Ruy Barbosa,427.02,463.42,413.15,435.9,4.28
2927200,Ruy Barbosa,496.67,476.93,476.8,501.08,4.38
2311801,Russas,490.5,480.17,479.72,523.71,4.43
1506195,Rurópolis,473.69,451.62,455.32,470.95,4.56
3544400,Rubiácea,538.8,504.0,543.7,470.4,5.06
3544509,Rubinéia,491.11,532.83,495.51,513.03,5.45
3156601,Rubim,463.16,437.8,426.39,468.44,4.37
5218904,Rubiataba,471.37,460.58,474.47,493.37,5.02
3156502,Rubelita,447.58,439.62,438.98,429.62,4.27
4316402,Rosário do Sul,523.06,468.17,493.62,533.42,5.18
4122651,Rosário do Ivaí,465.1,435.83,454.52,448.2,4.73
2806107,Rosário do Catete,432.22,438.4,402.31,464.94,4.48
3156452,Rosário da Limeira,469.6,476.92,484.86,472.17,4.8
5107701,Rosário Oeste,445.83,428.42,439.18,455.45,4.71
2109601,Rosário,457.51,440.61,441.3,457.45,3.93
3544301,Roseira,442.25,485.2,490.55,489.04,5.26
3544251,Rosana,508.26,490.78,491.63,521.39,5.25
1400472,Rorainópolis,458.25,438.96,460.16,440.2,4.37
4316303,Roque Gonzales,518.79,489.36,499.87,508.77,5.48
5107602,Rondonópolis,500.57,481.87,486.36,530.12,5.13
1506187,Rondon do Pará,476.82,458.94,471.42,509.14,4.55
4122602,Rondon,455.01,454.85,467.51,479.11,5.22
5107578,Rondolândia,480.61,465.39,500.04,503.25,4.61
4316204,Rondinha,497.54,475.37,479.0,489.63,5.55
4316105,Ronda Alta,522.17,465.82,454.91,491.46,5.39
4122503,Roncador,533.39,506.93,503.47,543.57,4.9
4215208,Romelândia,525.45,472.75,520.75,624.55,5.18
3156403,Romaria,532.1,476.0,506.53,540.45,5.18
4122404,Rolândia,535.56,505.36,518.2,564.82,5.32
1100288,Rolim de Moura,494.44,480.53,469.14,517.86,4.91
4316006,Rolante,536.72,521.41,517.59,545.8,5.3
4315958,Rolador,514.14,507.76,498.34,503.99,4.98
1200427,Rodrigues Alves,482.28,449.99,453.18,475.44,3.82
2411007,Rodolfo Fernandes,457.67,440.36,460.52,457.26,4.36
2927101,Rodelas,476.87,452.59,462.89,495.24,4.52
3156304,Rodeiro,530.25,545.78,523.75,577.13,4.96
4315909,Rodeio Bonito,501.96,449.77,460.07,475.15,5.2
4215109,Rodeio,510.53,508.15,487.55,509.23,5.61
3156205,Rochedo de Minas,483.96,463.02,467.96,457.72,4.82
5007505,Rochedo,554.77,517.74,511.81,533.46,5.01
4315800,Roca Sales,580.59,524.03,549.43,638.2,5.31
3543501,Riversul,480.15,523.1,501.85,590.5,4.99
3156106,Ritápolis,458.73,446.58,444.97,494.1,5.13
4215075,Riqueza,498.95,478.23,460.26,519.65,5.21
4315750,Riozinho,472.06,472.36,492.92,446.9,5.06
3544202,Riolândia,475.08,474.54,479.02,530.91,5.01
4315552,Rio dos Índios,512.44,448.05,494.09,495.92,5.12
4214706,Rio dos Cedros,531.49,491.35,513.79,551.02,5.48
1718709,Rio dos Bois,491.33,449.0,461.63,450.17,4.56
4214805,Rio do Sul,537.43,515.8,514.96,575.03,5.58
3155108,Rio do Prado,493.66,455.98,488.18,467.16,4.35
2926905,Rio do Pires,468.35,434.43,461.7,489.89,4.64
4214607,Rio do Oeste,493.93,490.78,453.34,469.79,5.56
2408953,Rio do Fogo,491.42,437.38,478.63,512.82,4.41
4214508,Rio do Campo,479.17,464.28,448.89,453.81,5.46
2926806,Rio do Antônio,498.94,487.96,473.38,512.47,4.72
3304557,Rio de Janeiro,546.4,515.1,528.29,579.98,4.84
2926707,Rio de Contas,481.19,451.16,460.69,483.0,4.67
3544004,Rio das Pedras,517.27,500.59,504.9,515.33,5.37
3304524,Rio das Ostras,524.14,496.53,513.27,548.01,5.11
3304508,Rio das Flores,458.87,436.23,452.52,487.96,5.04
4214409,Rio das Antas,488.95,463.23,446.4,476.03,5.25
1718659,Rio da Conceição,460.85,372.83,377.88,433.93,4.46
3156007,Rio Vermelho,491.57,444.37,497.04,484.86,4.16
5007406,Rio Verde de Mato Grosso,445.23,460.1,441.36,503.65,4.95
5218805,Rio Verde,501.35,481.49,488.72,529.27,5.14
2512903,Rio Tinto,500.8,473.05,477.37,502.45,4.2
1718758,Rio Sono,470.23,417.93,451.9,462.78,4.31
4215059,Rio Rufino,457.26,454.1,441.26,454.81,5.16
2927002,Rio Real,504.58,482.27,496.79,519.52,4.17
5218789,Rio Quente,441.36,436.91,442.34,453.27,5.23
1303569,Rio Preto da Eva,423.49,433.04,400.04,456.63,4.38
3155900,Rio Preto,436.57,430.0,441.4,503.33,4.83
3155801,Rio Pomba,544.02,503.73,513.03,565.85,4.89
3155702,Rio Piracicaba,528.17,513.57,521.52,562.05,5.15
3155603,Rio Pardo de Minas,468.88,443.11,460.12,499.84,4.35
4315701,Rio Pardo,501.59,476.87,489.78,530.5,5.05
3155504,Rio Paranaíba,512.26,491.74,497.29,542.54,5.23
3204401,Rio Novo do Sul,488.73,479.14,477.04,505.5,4.9
3155405,Rio Novo,512.79,471.31,488.85,582.36,4.84
4122305,Rio Negro,544.46,507.89,508.93,570.98,5.42
5007307,Rio Negro,477.32,451.89,464.87,469.32,4.87
4215000,Rio Negrinho,507.78,485.92,483.46,504.64,5.41
1506161,Rio Maria,461.85,444.52,453.96,466.22,4.68
3155306,Rio Manso,502.4,508.35,492.13,531.68,5.19
2707701,Rio Largo,477.02,455.7,465.28,492.18,4.59
2209005,Rio Grande do Piauí,424.04,435.45,416.3,448.37,3.97
3544103,Rio Grande da Serra,519.11,450.74,514.68,518.51,5.16
4315602,Rio Grande,522.18,482.49,509.55,531.65,5.19
4214904,Rio Fortuna,600.9,533.3,566.2,608.8,6.0
2611903,Rio Formoso,496.61,470.85,461.01,494.99,4.36
3155207,Rio Espera,600.1,531.72,543.38,593.7,4.89
3155009,Rio Doce,503.6,467.77,529.27,581.9,5.17
1100262,Rio Crespo,445.4,468.28,438.94,455.72,4.71
3304409,Rio Claro,500.2,470.63,489.77,503.34,4.99
3543907,Rio Claro,554.69,530.12,535.12,586.13,5.39
3154903,Rio Casca,507.49,463.8,482.98,522.85,4.74
5007208,Rio Brilhante,487.28,459.09,477.77,491.99,5.0
4122206,Rio Branco do Sul,448.58,467.4,443.22,518.86,5.08
4122172,Rio Branco do Ivaí,505.69,460.6,479.14,493.59,4.75
1200401,Rio Branco,504.94,476.68,491.02,515.92,4.69
5107206,Rio Branco,474.79,483.81,463.91,488.98,4.78
4122156,Rio Bonito do Iguaçu,496.54,484.72,477.24,510.69,4.88
3304300,Rio Bonito,492.57,476.12,484.28,514.27,4.93
4122107,Rio Bom,572.1,556.1,541.9,546.9,5.26
3204351,Rio Bananal,508.66,475.62,479.58,513.13,4.96
4122008,Rio Azul,515.1,478.58,482.16,480.36,4.94
3154804,Rio Acima,497.83,470.26,506.0,479.88,5.19
3543808,Rinópolis,460.28,289.08,450.48,242.94,5.14
3543709,Rincão,565.99,513.24,550.57,571.17,5.18
3543600,Rifaina,466.2,448.42,445.48,466.96,5.61
2806008,Ribeirópolis,498.14,478.39,478.22,515.96,4.47
5107198,Ribeirãozinho,509.63,489.3,509.03,448.18,5.39
3543238,Ribeirão dos Índios,508.58,453.46,507.81,464.66,5.29
3543204,Ribeirão do Sul,540.06,486.04,519.09,561.06,5.37
4121901,Ribeirão do Pinhal,508.47,469.65,499.71,506.68,5.09
2926657,Ribeirão do Largo,448.94,451.5,417.89,422.34,4.45
3154606,Ribeirão das Neves,528.0,489.7,508.35,542.56,5.05
3154705,Ribeirão Vermelho,424.2,424.88,435.76,471.56,5.24
3543402,Ribeirão Preto,554.33,533.02,536.94,592.63,5.33
3543303,Ribeirão Pires,520.0,491.89,515.29,547.46,5.45
3543253,Ribeirão Grande,475.5,433.61,453.57,483.2,5.0
3543105,Ribeirão Corrente,418.0,401.05,390.45,443.85,5.04
4121802,Ribeirão Claro,447.31,449.53,475.01,485.12,5.3
5107180,Ribeirão Cascalheira,489.18,487.87,456.53,540.75,4.9
3543006,Ribeirão Branco,464.16,424.98,471.68,473.18,4.71
3542909,Ribeirão Bonito,562.8,515.33,531.51,560.51,5.23
2611804,Ribeirão,474.02,463.9,468.01,498.71,4.34
2208908,Ribeiro Gonçalves,460.33,469.4,444.4,484.61,4.26
2926608,Ribeira do Pombal,502.29,477.02,487.88,517.7,4.27
2208874,Ribeira do Piauí,470.13,452.18,421.7,494.5,4.17
2926509,Ribeira do Amparo,492.72,476.08,462.26,492.99,4.15
3542800,Ribeira,398.27,413.87,476.43,595.87,4.87
5007109,Ribas do Rio Pardo,514.26,475.4,503.05,506.96,4.95
2109551,Ribamar Fiquene,407.98,401.86,437.08,413.86,4.41
5218706,Rianápolis,472.83,472.62,459.52,499.14,4.97
5218607,Rialma,438.05,420.42,427.04,477.44,5.07
2512762,Riachão do Poço,525.61,499.7,484.8,533.39,4.31
2926301,Riachão do Jacuípe,490.2,475.26,476.79,510.87,4.56
2805802,Riachão do Dantas,437.4,430.6,433.46,455.51,3.99
2512754,Riachão do Bacamarte,461.42,444.52,414.08,439.98,4.26
2926202,Riachão das Neves,443.71,430.16,441.99,439.25,4.53
2109502,Riachão,444.31,421.29,432.17,445.73,4.25
2512747,Riachão,,,,,4.25
2410900,Riachuelo,442.93,445.08,429.8,434.45,4.29
2805901,Riachuelo,446.5,423.46,398.11,446.8,4.33
2512804,Riacho dos Cavalos,451.37,416.44,421.35,468.01,4.47
2512788,Riacho de Santo Antônio,473.83,444.87,443.8,451.93,4.75
2410801,Riacho de Santana,468.85,456.52,463.69,509.9,4.54
2926400,Riacho de Santana,489.87,469.23,455.94,493.56,4.36
2611705,Riacho das Almas,476.33,474.34,458.68,534.55,4.41
2410702,Riacho da Cruz,420.18,400.17,446.39,456.52,4.5
2208858,Riacho Frio,443.64,427.72,395.21,439.09,4.01
1718550,Riachinho,467.57,425.17,500.03,485.4,4.32
3154457,Riachinho,497.52,431.6,459.17,445.67,4.48
2926103,Retirolândia,450.13,433.52,443.43,454.69,4.64
4315503,Restinga Sêca,535.91,496.41,493.45,498.14,5.28
3542701,Restinga,466.9,401.9,482.07,488.43,5.19
3154309,Resplendor,530.4,513.39,525.63,558.19,4.83
4121752,Reserva do Iguaçu,514.21,480.83,510.77,509.55,4.95
5107156,Reserva do Cabaçal,466.65,577.8,476.8,417.1,4.92
4121703,Reserva,506.78,463.53,483.59,479.14,4.84
3154200,Resende Costa,517.08,471.18,499.09,499.97,5.35
3304201,Resende,539.49,517.92,522.04,577.36,5.14
2311702,Reriutaba,460.3,445.0,462.57,489.97,4.12
4121604,Renascença,529.68,469.13,490.05,468.07,5.15
2512705,Remígio,471.73,452.03,458.61,483.92,4.32
2926004,Remanso,510.04,484.67,495.62,526.49,4.31
4315453,Relvado,593.36,532.11,565.68,611.28,5.57
3542602,Registro,534.96,499.9,526.69,575.85,4.96
3542503,Reginópolis,465.82,478.48,467.48,488.9,5.45
3542404,Regente Feijó,536.6,495.03,522.98,569.16,5.31
2208809,Regeneração,450.27,440.8,436.27,452.97,4.09
3154150,Reduto,512.35,410.72,524.63,485.63,4.8
2208700,Redenção do Gurguéia,456.73,457.51,426.69,426.68,4.17
3542305,Redenção da Serra,557.2,448.3,463.7,534.85,4.96
1506138,Redenção,464.8,458.0,452.77,487.82,4.61
2311603,Redenção,465.26,455.15,464.17,485.51,4.25
4315404,Redentora,429.25,444.83,435.13,477.71,4.64
1718501,Recursolândia,464.58,431.16,478.28,446.82,4.02
3154101,Recreio,431.63,405.07,447.8,471.8,4.7
2611606,Recife,533.21,507.49,519.91,574.81,4.66
4121505,Rebouças,490.34,455.18,476.85,483.76,5.08
4121406,Realeza,530.42,503.34,511.42,545.34,5.3
3154002,Raul Soares,522.13,496.61,524.43,549.33,4.65
3153905,Raposos,519.41,485.28,493.33,529.49,5.25
2109452,Raposa,452.62,450.3,446.06,447.14,4.22
4214300,Rancho Queimado,497.06,484.41,493.75,498.55,5.73
4121307,Rancho Alegre,,,,,5.17
3542206,Rancharia,506.31,495.1,488.37,546.38,5.32
4121257,Ramilândia,444.5,453.74,469.0,543.51,4.9
3542107,Rafard,551.76,492.26,530.77,530.51,5.34
2925956,Rafael Jambeiro,448.62,434.11,443.81,447.29,4.39
2410603,Rafael Godeiro,458.24,433.26,450.84,479.36,4.6
2410504,Rafael Fernandes,466.5,449.23,428.18,518.08,4.59
2311504,Quixeré,460.59,453.98,462.24,489.25,4.53
2311405,Quixeramobim,462.26,445.67,457.51,485.99,4.28
2311355,Quixelô,465.13,457.83,456.75,486.91,4.31
2311306,Quixadá,464.99,458.15,452.5,495.89,4.26
2512606,Quixabá,419.58,406.77,421.5,407.5,4.21
2925931,Quixabeira,533.86,464.06,490.67,501.84,4.39
2611533,Quixaba,524.13,486.14,500.23,579.23,4.74
2311264,Quiterianópolis,436.01,444.21,423.54,468.79,4.28
4121208,Quitandinha,499.15,468.36,476.57,490.67,5.22
3304151,Quissamã,544.6,486.73,522.13,515.95,4.93
5218508,Quirinópolis,505.92,480.95,498.62,525.46,5.16
2611507,Quipapá,471.38,435.99,449.55,479.78,4.21
4315354,Quinze de Novembro,377.79,457.53,349.24,492.17,5.71
3542008,Quintana,483.63,455.27,482.6,459.0,5.29
4121109,Quinta do Sol,522.2,498.73,524.48,525.36,5.17
4214201,Quilombo,511.39,502.79,481.71,505.24,5.56
2925907,Quijingue,447.98,436.07,440.18,476.24,4.26
4315321,Quevedos,452.05,461.9,456.88,550.2,5.13
4121000,Querência do Norte,488.63,451.38,478.8,495.85,5.04
5107065,Querência,484.91,476.48,475.15,491.58,5.18
3153806,Queluzito,593.9,577.5,563.8,619.6,4.86
3541901,Queluz,424.23,409.23,416.6,494.68,5.05
3541802,Queiroz,,,,,5.21
3304144,Queimados,500.93,465.14,489.38,513.53,4.72
2512507,Queimadas,497.17,468.41,477.31,501.26,4.43
